name,id,gender
Harry Basil,60616,2
Michael Apted,10781,2
Charles Saunders,120144,2
Stuart Heisler,81285,2
Kurt Neumann,70565,2
Elmer Clifton,8838,2
John English,32174,2
,,
Jack Regas,178998,0
Stefan Scaini,1211830,0
Bob Sweeney,117049,2
,,
Mark Griffiths,106491,2
Stanley Yung,102696,0
Jonathan Winfrey,102688,2
Jonathan Winfrey,102688,2
Anthony Page,39022,2
Steven Robman,536810,2
Lewis Teague,21819,2
Duwayne Dunham,6592,2
,,
Frederick King Keller,1223968,0
Charles Herman-Wurmfeld,76247,2
Peter Baldwin,201568,0
Frederick King Keller,1223968,0
Leslie H. Martinson,27728,2
David Jackson,44683,2
Ronald F. Maxwell,66088,2
,,
Dominic Polcino,1223625,0
Barnet Kellman,121829,2
Alan Metzger,123543,2
David Burton Morris,150971,2
Neill Fearnley,51932,2
,,
Ford Beebe,11431,2
Saul A. Goodkind,33368,2
Lynn Shores,120753,1
Jesse Hibbs,80568,2
Hal Walker,102601,2
James B. Clark,38250,2
Vincent McEveety,15657,2
Vincent Monton,1087772,2
David Sereda,225219,0
Michael Paul Girard,99627,0
Victor Cook,56851,0
Tad Stones,56852,0
,,
William Clemens,89924,2
Charles Marquis Warren,83455,2
Carey Scott,116430,2
Graham Ralph,930435,0
M. Night Shyamalan,11614,2
Billy Ray,21807,2
Wan Laiming,139355,0
Ciaran Foy,145142,0
Tetsuo Imazawa,97373,0
Jean-François Laguionie,119234,0
John Chuldenko,1040520,0
Ernesto Díaz Espinoza,118369,0
Émile Reynaud,935707,0
Segundo de Chomón,41616,0
F. Percy Smith,1161135,0
Émile Cohl,931794,0
Louis Lumière,1868,0
Georges Demeny,1196721,0
Georges Méliès,11523,0
Winsor McCay,1024165,2
J. Stuart Blackton,1100017,0
Willis H. O'Brien,3484,0
Tim Webb,1187681,0
K. Selvaraghavan,91628,2
,,
Paul Hoen,38692,2
John Huston,6593,2
Frank Zuniga,1021730,0
Donovan Marsh,1003245,0
,,
Dore Schary,22598,0
Jiří Menzel,11720,2
Derik Murray,107377,2
Brent Hodge,1341911,0
Phil Karlson,29907,2
Jack Sher,30508,2
William Witney,32175,2
Nathan H. Juran,44878,0
Alberto Lattuada,146793,2
Alberto Lattuada,146793,2
Gil Junger,40243,2
Ryan Polito,109744,0
,,
Ross Wilson,214121,0
Sergei Mokritsky,931949,0
Yariv Mozer,1122764,0
Steven C. Miller,30058,2
Thomas Torelli,1041248,0
Tom DeNucci,1190105,0
Christopher Leitch,57436,2
James Frawley,68457,2
Koltai Róbert,125361,2
Péter Tímár,125247,2
Gergely Fonyó,230850,0
Jon Dunham,120512,0
Wuershan,232685,0
wang yu,1892999,0
Dusty Nelson,199555,2
Kevin Billington,140910,0
Patrick Sheane Duncan,21101,2
Franco Prosperi,99437,0
Amin Dora,1769645,0
Christian Schwochow,72842,2
Romano Scavolini,140848,0
Romano Scavolini,140848,0
Romano Scavolini,140848,0
Romano Scavolini,140848,0
Yuefeng Song,1496406,0
Alec Gillis,958540,2
Marc Caro,13680,0
Jean-Pierre Jeunet,2419,2
Penelope Spheeris,58448,0
Norton Virgien,86439,2
Daniel Percival,301974,0
Nima Nourizadeh,1299380,0
John Erick Dowdle,77147,0
F. Gary Gray,37932,2
Nadir Moknèche,1149008,0
Khavn,1028310,0
Gerry Lively,21394,2
John Mckenzie,1349486,0
Jon Watts,1293994,2
Kayvan Mashayekh,1768840,0
Satyajit Ray,12160,2
Roger Young,23946,2
Craig R. Baxley,63709,2
Michael W. Watkins,40575,2
Richard Bell,97322,2
Max Mitchell,223393,0
Stéphane Giusti,85013,0
Michael O. Gallant,111212,0
Peter DeLuise,118463,2
Carrie Preston,7465,1
Marc Moody,109465,0
Rob Williams,84568,2
Rob Williams,84568,2
Rob Williams,84568,2
Casper Andreas,94264,2
Fred M. Caruso,115143,2
Michael Criscione,1286322,0
Michael Meyer,1286323,2
,,
John Borowski,74653,2
Santiago Carlos Oves,239168,0
Akiyuki Shinbo,555094,2
Yukihiro Miyamoto,1252958,0
Leslie Fenton,95771,0
Kief Davidson,129921,2
Daniel Junge,240740,2
Bastian Günther,1138750,0
Abel Ferrara,39104,2
Adam Sherman,141886,2
Patrice Rhomm,1019024,0
Chioke Nassor,1169452,0
Kim Chapiron,129879,0
Alexander Sokurov,107762,0
Nick Lyon,21825,2
Steve Roberts,1318630,0
Hiroshi Harada,1107765,0
Takashi Yamazaki,43652,0
Jonathan Kaplan,42171,2
Umin Boya,1017332,0
Chi Po-Lin,1335584,0
Shinji Higuchi,80752,2
Hiroki Shibata,1162039,0
Kunihiko Ikuhara,148097,0
Hiroki Shibata,1162039,0
Kevin Connor,95329,2
Sean Baker,118415,2
Mark Atkins,81297,2
Jon Macy,81298,0
Christian Cantamessa,1351814,0
Michael A. Nickles,126837,2
Carlo Rola,68998,2
Koichi Sakamoto,145066,0
Steve Trenbirth,142007,0
Pearry Reginald Teo,127497,0
April Mullen,545330,1
Michael S. Ojeda,372442,2
Raymond Depardon,56836,2
Oliver Hirschbiegel,7832,2
Maxime Govare,1364491,0
Noémie Saglio,1428168,0
Tony Krawitz,208368,0
Amy Berg,74060,0
Shozin Fukui,545730,0
Vernon P. Becker,1066783,0
Seth Grossman,87438,2
Pang Ho-cheung,58053,2
Janusz Zaorski,2833,0
Pyotr Tochilin,559969,0
Marco Berger,935102,2
Riccardo Milani,126486,0
Stephen Belber,87672,2
Antonio Hens,589445,2
Jason Miller,1645102,0
Philippa Lowthorpe,96305,0
Alexandre Carvalho,1306670,0
Sergio Tovar Velarde,1298712,0
Ingo Rasper,937777,0
Julián Hernández,88309,0
Rémi Lange,1320361,0
Mario Fanfani,1363530,0
Diego Araujo,1380602,0
Salvatore Samperi,131327,0
Salvatore Samperi,131327,0
Salvatore Samperi,131327,0
Salvatore Samperi,131327,0
Salvatore Samperi,131327,0
Iain B. MacDonald,80161,2
David O. Russell,17883,2
Matthew Bate,506356,0
Peter Wade,444687,2
Paul Lynch,44130,2
Gautham Vasudev Menon,120953,2
Aleksandr Adabashyan,125862,2
Dzhanik Fayziev,1008387,0
Vladimir Bortko,82516,0
Eldar Salavatov,127378,0
,,
René Goscinny,24530,2
Mike Brett,1300938,0
Steve Jamison,1300939,0
Roschdy Zem,20442,2
Michael Polish,41887,2
Pasquale Squitieri,39474,0
Pasquale Squitieri,39474,0
Jerry Paris,41720,2
Juan Piquer Simón,100807,0
Douglas Sirk,46712,2
Douglas Sirk,46712,2
Douglas Sirk,46712,2
Douglas Sirk,46712,2
Ron Underwood,33485,2
Mania Akbari,557854,0
Andrea Štaka,65061,0
Shinsuke Sato,144536,2
Kim Jeong-kwon,125729,0
Paul McGuigan,2291,0
Costas Ferris,1146517,2
Joseph Dorman,656971,0
Michael Kantor,1256151,0
Paul Tanter,109583,0
Nicolas Philibert,41788,2
Robert Cannan,1313223,0
Corinna McFarlane,1313225,0
Steven Lisberger,12859,2
Nello Rossati,39018,0
Charles-Olivier Michaud,588380,0
Maggie Greenwald,94831,0
,,
Eduardo De Filippo,28256,2
Amélie Ravalec,1083925,0
Travis Collins,1465044,0
Franco Prosperi,99437,0
Naji Abu Nowar,1354686,0
Bastian Günther,1138750,0
Mark Krenzien,1438342,0
Pierre Granier-Deferre,32096,0
Ketan Mehta,1066440,2
Neeraj Ghaywan,1455337,0
Jon Karthaus,1031603,0
Eduardo De Filippo,28256,2
Kim Yoo-jin,83681,2
Luciano Salce,31898,0
Luciano Salce,31898,0
Luciano Salce,31898,0
Luciano Salce,31898,0
Luciano Salce,31898,0
Luciano Salce,31898,0
Nick Doob,932222,0
"Linda Atkinson,",1172728,0
Daniel Junge,240740,2
Bimal Roy,606175,2
Bimal Roy,606175,2
John Kent Harrison,96001,2
Alex Steyermark,17862,0
Roy Ward Baker,26134,2
Bradley Walsh,221723,2
Tom Clegg,96372,2
Juraj Herz,83998,0
Han Yan,1068848,0
Karan Malhotra,1028470,0
Everett Lewis,116792,2
Arthur Ginsberg,1168730,2
Scott Gawlik,1311001,0
Sarik Andreasyan,232858,0
Tsui Hark,26760,2
Mike Leigh,65452,2
Mike Leigh,65452,2
Byungwoo Kim,1293082,0
Kuntaa Nikkil,1430881,0
Ray Enright,34751,2
Shimit Amin,76447,0
Milan Luthria,635017,0
Luc Besson,59,2
Herbert Brenon,930791,2
Eric Wostenberg,1022794,0
Hal Needham,67767,2
Brillante Mendoza,56213,2
Raoul Walsh,8823,2
William Keighley,67426,2
Gary Nelson,47893,2
Udayan Prasad,145304,2
Quentin Masters,254081,0
Ted Post,18635,2
Pasquale Squitieri,39474,0
Roger Watkins,1186768,0
Tapan Sinha,230973,0
Govind Nihalani,544984,0
Charles Barton,30099,2
Doug Biro,1106764,2
Joe Mardin,1296743,0
Ash Christian,169046,2
Rosemary Rodriguez,176794,1
Ray Gower,88061,2
Douglas Aarniokoski,71901,2
Jay Karas,84074,0
Michael Karen,18064,0
Raffaele Andreassi,1363318,2
Lewis Seiler,84641,2
Dudley Nichols,13802,2
Alfred Santell,89683,2
Julian Amyes,152043,0
Leon Ichaso,78997,2
George Cukor,14674,0
Leslie Stevens,33841,0
John M. Stahl,82171,2
Hal Needham,67767,2
Robert L. Collins,937879,0
Alfred E. Green,97774,0
Damian Lee,85203,2
Robert Butler,101767,2
Gary Halvorson,150641,2
Glenn Casale,1519552,0
Herbert Brenon,930791,2
Hernán Jabes,1208802,0
Alan Roberts,149863,2
Edward L. Marin,1178463,0
Chris Fisher,65817,2
Allan Ungar,1297488,0
Henri Verneuil,34580,2
Steve Kopera,1434098,0
Robert Parrish,8514,2
Jean Girault,39138,2
James Whale,2917,2
Raoul Walsh,8823,2
Alfred E. Green,97774,0
Robert Allen Schnitzer,1110543,0
Fro Rojas,1199518,0
Predrag Antonijević,21013,0
Howard Morris,27517,2
Mara Eibl-Eibesfeldt,1477128,0
Jian Hong Kuo,1285496,0
Jeff Burr,31621,2
Yudai Yamaguchi,107941,0
Jun'ichi Yamamoto,464232,0
Trent Haaga,92993,2
Tibor Takács,42309,2
Yoshiaki Kawajiri,56339,2
Takanori Tsujimoto,133202,0
Takanori Tsujimoto,133202,0
Thomas Johnson,176819,0
Gary Love,87418,2
Murray Battle,1243456,0
Stephan Zlotescu,1108871,0
 Dale Trevillion	 ,935536,0
Rick King,15305,2
Neil Johnson,114620,0
Seijun Suzuki,82461,2
Ildikó Enyedi,1059880,1
Péter Gothár,1076580,0
Owen Harris,220702,0
Ben Blaine,1424388,0
Chris Blaine,1424389,0
Drake Doremus,132964,2
Chang Cheh,99436,0
Tim Russ,55538,2
Christopher B. Landon,54248,2
David Winters,29700,2
Hubert Sauper,46791,0
Shirley Clarke,227525,1
Majid Majidi,110695,2
Shawn Piller,198613,0
Toshikazu Nagae,229359,0
Sarah Gavron,93288,0
W.S. Van Dyke,32427,2
Yu Irie,1160535,0
Pat Mills,1030260,0
Carlos Saura,96369,2
Naomi Kawase,20658,1
Jean-Paul Civeyrac,1029284,2
Mohammed Abou Nasser,1456977,0
Tarzan Nasser,1456978,0
Simon Jaquemet,1367841,0
José María Goenaga,1130540,0
Jon Garaño,1130539,0
Roberto Castón,928774,0
Jonathan Taïeb,1187198,0
Dominique Farrugia,27221,0
Tommy Stovall,109530,0
John David Coles,163097,2
Paul McGuigan,2291,0
Dean White,1215143,0
Osamu Dezaki,97288,0
Joseph Strick,229373,0
George Langworthy,1110383,0
Maryam Henein,1324120,0
T.C. Johnstone,1110911,0
Niki Drozdowski,994303,0
Yoruba Richen,1209864,0
Renato Polselli,105343,2
Alan Hicks,17877,2
Andrew Jenks,502188,2
Martin Scorsese,1032,2
David Tedeschi,53395,2
Carlos Saura,96369,2
Douglas A. Raine,1501126,0
Gottfried Kolditz,22334,0
Caroline Bacle,1074508,0
Dalibor Matanić,63868,0
Lee Joon-ik,126809,2
Daniel Lopatin,1325093,2
Jean-Paul Civeyrac,1029284,2
Bradley Raymond,69416,2
Yuichi Fukuda,133704,2
Ziska Riemann,1062755,0
Griff Furst,76021,2
Richard Viktorov,96494,0
Anne K. Black,930333,1
Arthur Louis Fuller,1191222,0
Sarah-Violet Bliss,1179822,0
Charles Rogers,1288704,0
Simon Cellan Jones,144798,0
Bertrand Avril,1193462,0
Pierre Chomarat,1193463,0
David Dangin,1193464,0
Thea Matland,1193465,0
Kang Woo-Suk,85006,0
Shari Springer Berman,72205,1
Robert Pulcini,72206,2
Mimi Chakarova,993999,0
Attila Dargay,102511,0
Moon Hyun-sung,1294594,2
Sławomir Fabicki,143984,0
Dito Tsintsadze,39804,0
Ryoo Seung-wan,86325,2
Dong-hun Choi,119337,2
,,
François Simard,585933,0
Anouk Whissell,585934,0
Yoann-Karl Whissell,1397786,0
Rolan Bykov,1191198,2
Ben C. Lucas,558465,2
Paul Hoen,38692,2
Gina Prince-Bythewood,71947,1
Santi Amodeo,562915,0
Marie Nyreröd,1445738,0
Volker Schlöndorff,10249,2
Gisela Grischow,1050915,0
Oscar Micheaux,253152,2
Victor Saville,14860,0
Paula Hernández,1012127,0
John Huston,6593,2
Santiago Mitre,84677,2
John Huston,6593,2
Wayne Wang,39819,0
Nicolás Pereda,1021436,0
Robert Wise,1744,2
Steven Hilliard Stern,51516,0
Kim Ki-duk,1188,2
Charles Winkler,16487,2
Sam Wood,10790,2
William Wyler,10001,2
Anthony M. Lanza,1021396,0
Maggie Greenwald,94831,0
Mario Zampi,142936,2
Jeppe Rønde,1411880,0
Sacha Polak,1060223,0
Yann Gonzalez,1172229,0
Jeethu Joseph,1130914,2
Eduardo De Filippo,28256,2
Elliot Hegarty,1380821,0
Ron Underwood,33485,2
Jason Lapeyre,1086386,2
Max Joseph,1257827,2
George Hencken,1068614,0
Francisco Laresgoiti,235279,2
Matt Wolf,588736,0
Ellie Kanner,198612,0
Shimmy Marcus,1173395,0
Robert Ellis Miller,88458,2
Lee Man-hui,1171914,2
Piotr Szulkin,83263,2
Alex Kendrick,78040,2
Takashi Miike,17282,0
Laurent Cantet,17386,2
Catherine Corsini,73654,1
Rob LaDuca,80698,0
Robert C. Ramirez,85716,0
Leo McCarey,30008,2
Leo McCarey,30008,2
Joris Ivens,237859,0
Amy Rice,938833,1
Brian Helgeland,4723,2
Tim Blake Nelson,1462,2
Peter Hutchings,232002,0
Charles Binamé,93136,2
Eduardo De Filippo,28256,2
Nishikant Kamat,229252,0
Kabir Khan,85048,0
Lee Man-hui,1171914,2
Nelly Ben Hayoun,1424349,0
Collin Schiffli,1288700,0
Jamie Babbit,59466,1
Alex Ross Perry,1044255,2
Xavier Palud,56736,2
Jason Lei Howden,1422673,0
Derik Murray,107377,2
David Ray,1375378,0
Jean-Luc Godard,3776,2
David Rühm,1175691,0
Bille August,19684,2
Vincent Kok,65934,2
Ernesto Cabellos,1088277,0
Roland Suso Richter,33036,2
Kristin Hanggi,1272849,1
Ken Loach,15488,2
Lance Doty,564045,2
Reginald Barker,1036754,2
Pascal Bergamin,1504461,0
Charlie Levi,1467662,0
Tom Hooper,70500,2
Toby Amies,1210377,0
Ronnie Sandahl,1369026,0
Neil Jones,183541,0
Oren Peli,90591,2
John Frankenheimer,13776,2
John Frankenheimer,13776,2
Phillip J. Roth,131184,2
Cristina Comencini,73639,0
Paolo Cavara,100336,2
Taisuke  Kawamura,144945,2
Shigeyasu Yamauchi,81853,0
Cary Murnion,1276823,0
Jonathan Milott,1276825,0
Sun Chung,240167,2
Eldar Ryazanov,107669,2
Eldar Ryazanov,107669,2
Georgiy Daneliya,98835,0
Igor Talankin,99255,0
Georgiy Daneliya,98835,0
Gerald Bezhanov,240594,0
Vladimir Motyl,98838,0
Mark Zakharov,99280,0
Mark Zakharov,99280,0
Eldar Ryazanov,107669,2
Eldar Ryazanov,107669,2
Eldar Ryazanov,107669,2
Eldar Ryazanov,107669,2
Eldar Ryazanov,107669,2
Franco Prosperi,99437,0
Eldar Ryazanov,107669,2
Eldar Ryazanov,107669,2
Risto Orko,1094237,0
Leonid Gayday,1190421,2
Leonid Gayday,1190421,2
Leonid Gayday,1190421,2
Leonid Gayday,1190421,2
James Moll,127027,2
Leonid Gayday,1190421,2
Alex Gibney,71797,2
Glenn Ciano,935517,2
Matthew Kohnen,355686,2
Danielle Harris,21320,1
Chad Archibald,512444,2
Matt Wiele,1359995,0
Tal Goldberg,1507572,0
Gal Zelezniak,1507573,0
Vidhu Vinod Chopra,99710,2
Raphaël Frydman,1081846,0
Hallvard Bræin,142005,0
Jeremy Saulnier,74655,0
Jonathan Demme,16294,2
Leonid Bykov,1190179,0
Aleksey Batalov,87001,2
Leonid Nechayev,98837,0
Marc Levin,82286,2
,,
Richard Schenkman,76462,2
Alex van Warmerdam,27875,2
Ali Khamrayev,519898,0
Cary Fukunaga,87257,2
Andreas Horvath,1439071,0
,,
Bret Wood,557515,0
Thomas G. Miller,1273139,0
Jeff Wood,989127,2
Lou Howe,1305358,0
Michel Deville,39243,0
James Cullen Bressack,1211636,0
Scott Cohen,1326278,0
Neil LaBute,58689,2
Cyril Morin,53615,0
Zackary Adler,439236,0
Tomm Jacobsen,1372067,0
Michael Rousselet,1372068,0
Jon Salmon,1372069,0
Phillip Rhee,82442,2
Noah Buschel,114004,0
Nicholas Hytner,55476,2
Davis Guggenheim,19012,2
Brian James O'Connell,1182819,0
Steven Lawson,146666,0
Jeremy Wooding,1180839,2
Osamu Dezaki,97288,0
Andrew Duncan,45921,2
Kunihiko Yuyama,65429,0
Kunihiko Yuyama,65429,0
Lee Eon-hee,125426,1
Elizabeth Chai Vasarhelyi,1027910,0
Jimmy Chin,1403129,0
Daniel Mann,90522,2
Hannah Fidell,1140238,0
Brian Baugh,125637,2
Mickey Keating,1118348,0
Josh Forbes,1479447,0
Puttipong Pormsaka Na-Sakonnakorn,936080,0
Wasin Pokpong,936081,0
Ian Kessner,935933,0
Juanra Fernandez,1171837,0
Simeon Halligan,223824,0
Panos H. Koutras,563700,0
Kunihiko Yuyama,65429,0
Kunihiko Yuyama,65429,0
Lucho Bender,560288,0
Ron Lagomarsino,43887,0
Jake Helgren,589410,0
Michael Su,1768215,0
Michael Scott,225586,0
Casey Walker,1116035,0
Ron Underwood,33485,2
Glenn Miller,1205579,2
Antti Jokinen,226771,0
Jacek Borcuch,146433,0
Darren Doane,99388,2
Luigi Bazzoni,128432,2
Franco Rossellini,43704,2
Luigi Bazzoni,128432,2
Romolo Guerrieri,239473,0
Romolo Guerrieri,239473,0
Romolo Guerrieri,239473,0
Romolo Guerrieri,239473,0
Édouard Molinaro,24380,2
Romolo Guerrieri,239473,0
Carlo Mazzacurati,93725,0
Vivek Agnihotri,126763,0
Camille Delamarre,928490,0
Jon Sen,212965,0
Miguel Gomes,150512,2
Alexander Kluge,50870,2
Harun Farocki,2333,2
Ágnes Kocsis,1012236,0
Masaki Kobayashi,76978,0
Giuseppe Rosati,41632,0
Orson Welles,40,2
Martin Scorsese,1032,2
Arne Glimcher,56872,0
Eric Radomski,35270,2
Leo Riley,1266051,0
Hawley Pratt,121216,0
Bill Perez,137938,0
Georges Méliès,11523,0
Thomas Gilou,113610,2
Thomas Gilou,113610,2
Wade Gasque,1366270,0
Mary Agnes Donoghue,66086,0
José Manuel Cravioto,1310888,0
Eli Roth,16847,2
Yoon Jae-goo,115906,0
Gil Cates Jr.,68167,2
George Lowe,1653872,0
Rodney Ascher,930706,2
Christopher K. Walker,1347380,2
Michael Beach Nichols,1161657,0
Mikael Salomon,30149,2
John Woo,11401,2
João Canijo,5269,2
Newt Arnold,70250,2
W.W. Young,1169948,0
Jason Hull,1283890,0
Jon Purdy,77747,0
Kazuto Nakazawa,557936,0
Naoyuki Yoshinaga,1062641,0
Jack Smight,30422,2
Johannes Naber,113502,0
Fernando Spiner,1084273,0
Dito Montiel,53935,2
Roger Allers,15812,2
Alastair Fothergill,67589,2
Chris Moukarbel,930695,2
Lambert Hillyer,34796,0
Aleksey Uchitel,1199016,2
Paul Harrill,1328180,0
Albert Herman,196197,0
Stuart Heisler,81285,2
Stuart Heisler,81285,2
Gil Junger,40243,2
Maclain Nelson,107792,2
Matt Jespersen,1149364,0
Travis Baker,1299144,0
Charles Band,19707,2
Daniel Sackheim,12632,2
David Jackson,44683,2
Arthur Dreifuss,588449,2
Darnell Martin,81727,1
Carlos Puga,1152007,0
Hideo Tanaka,554492,0
Christopher Wilcha,210161,0
Michael LaHaie,1121785,2
John Terlesky,102439,2
Frédéric Auburtin,21126,2
Gérard Depardieu,16927,2
Simon Wincer,18254,0
Richard Thorpe,70862,2
Vasili Sigarev,143653,0
Hwang Dong-hyuk,1294471,2
Peter Stanley-Ward,1088613,0
Mark Rosman,68770,2
Jeff Burr,31621,2
Joseph Pevney,15705,2
Robert Mann,132146,0
Daniel Maze,109106,0
William Fruet,138867,2
Paul Tarnopol,1066310,0
Chris Wojcik,1043297,0
Stuart Gillard,76418,2
Hayley Cloake,449832,1
Baik,1480986,2
Anton Corbijn,45052,2
Noah Thomson,1393117,0
Claude Lanzmann,127491,0
Martin Bourboulon,1422940,0
Jean-Marc Vallée,69371,2
Khalil Sullins,1498767,0
Stephen Reynolds,108486,2
Claudio Fragasso,45577,2
Andreas Prodromou,1507498,0
Drew Taylor,1203326,0
Larry Weinstein,1027125,0
Andrew Jones,1161014,0
Sönke Wortmann,1869,0
Sabine Bernardi,1141827,0
Rashaad Ernesto Green,544361,0
Antony Thomas,1208357,0
Mike Rutkowski,1480437,0
Warren Dudley,1509998,0
William Girdler,112400,2
William Girdler,112400,2
William Girdler,112400,2
Stevan Riley,589610,0
Oscar Ruiz Navia,928979,0
Antonio Margheriti,5561,0
Bob Keen,29447,2
Eric Valette,51445,0
Frédéric Forestier,24886,2
Thomas Langmann,20674,2
Lars Henning Jung,1023797,0
Édouard Molinaro,24380,2
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Antonio Margheriti,5561,0
Judy Irving,1134304,0
Ryoutarou Makihara,1129511,0
Poul-Erik Heilbuth,1430116,0
Vincent Mariette,1141077,0
Salvador del Solar,85234,2
Daniel Barber,94918,2
John Carpenter,11770,2
Justin Edgar,1186596,0
David Gordon Green,64141,2
Shinji Higuchi,80752,2
Jorge Michel Grau,557880,0
Claudio Caligari,228745,0
Karan Malhotra,1028470,0
Homi Adajania,102237,0
Hou Hsiao-hsien,64992,2
Owen Harris,220702,0
Jesús Franco,30956,2
Franco Prosperi,99437,0
Mario Bava,25826,2
Ben Wheatley,137467,2
Jonathan Levine,56661,2
Patricia Rozema,55439,1
Oren Moverman,34110,2
Bretaigne Windust,96071,2
Matías Piñeiro,1086353,0
Gonzalo Tobal,1073823,0
Kurt Maetzig,22795,2
Kevin Carraway,105860,0
Yann Gozlan,225407,0
Adam Brooks,190919,0
Matthew Kennedy,1038000,0
Dave McLaughlin,112269,2
Baltasar Kormákur,67813,2
Akiyuki Shinbo,555094,2
Yukihiro Miyamoto,1252958,0
Akiyuki Shinbo,555094,2
Yukihiro Miyamoto,1252958,0
Hideo Tanaka,554492,0
Jaco Van Dormael,107490,2
Ivona Juka,1192921,0
Tony Ayres,126315,0
Alvin Rakoff,105984,2
Osman F. Seden,145714,0
Michele Lupo,33806,1
Wang Xiaoshuai,1016305,2
Irwin Allen,7506,0
Anno Saul,20605,2
Heinrich Breloer,23511,2
Lars Kraume,17361,2
Kai Wessel,48679,2
Raman Hui,12099,0
Ringo Lam,26767,2
Robert Frank,238714,0
Tom McCarthy,17867,0
Paddy Breathnach,73282,2
László Nemes,1454941,0
Alan Clarke,82714,2
Alan Clarke,82714,2
Michel Monty,190102,0
Adam Schindler,1183516,0
Éric Hannezo,938085,0
Edward Zwick,9181,2
Ilya Naishuller,1169024,0
Tibor Takács,42309,2
Yuzo Sato,107566,0
Cem Kaya,1379246,0
Massimo D'Anolfi,1296807,0
Martina Parenti,1296809,0
Keiichirou Kawaguchi,1274445,0
Paul May,49415,2
Cecil B. DeMille,8636,2
Julia von Heinz,66936,0
David Pinillos,979350,2
Sebastian Niemann,51601,2
Chris LaMartina,1194636,0
Sean Evans,1360417,0
Roger Waters,67273,2
John Wells,47333,2
Werner Herzog,6818,2
Kevin Greutert,2150,2
Matthieu Delaporte,144845,0
Jerrold Tarog,893462,2
Lars Lennart Forsberg,105113,0
Takeshi Kitano,3317,2
Wong Jing,548474,2
Sebastian Vigg,28117,2
Jean Delannoy,70854,2
Gérard Bitton,146484,0
Michel Munz,146481,0
Lionel Bailliu,563380,0
Lina Mannheimer,1421857,0
Kenji Uchida,124902,0
Keiichi Hara,81495,0
Robert Cohen,1216558,0
Nagesh Kukunoor,83594,2
Charles Haid,69791,0
Francine McDougall,84782,1
Rod Daniel,64877,0
Blaine Thurier,1198875,0
Pierre David,12477,2
Anthony O'Brien,1388653,0
Griffin Hammond,1275388,0
Brian Peck,93149,0
Dominic Perez,497473,0
Anthony DiBlasi,111059,2
David Flores,115624,2
Bora Dağtekin,1238965,2
Uli Edel,15868,0
Min-Ho Cho,119405,0
José Cottinelli Telmo,143142,0
Álvaro Begines,978909,0
Daniel Wolfe,1320554,0
Chiang Hsiu-Chiung,1083229,0
Nobuhiro Doi,130646,0
Lew Landers,82491,2
,,
,,
Joel Simon,1402041,0
Marcel Roels,1020760,0
Emma De Swaef,1437799,0
Kwon Nam-Ki,548066,0
Agnieszka Holland,1128,1
Lav Diaz,1051381,0
Josef von Sternberg,2891,2
Irving Reis,94880,2
Jon Hewitt,188897,0
Shôichirô Masumoto,223290,0
Toby Bluth,226013,0
Charles Grosvenor,90864,2
Paul Sabella,71852,2
Jeff Bleckner,69982,2
Stephan Apelgren,81210,2
Filipe Matzembacher,1293130,2
Marcio Reolon,1293131,2
Vikramaditya Motwane,223853,2
Stevan Riley,589610,0
Paul Sloane,145837,2
Svetozar Ristovski,144851,2
Paul Kyriazi,98599,2
Nick Weiss,564948,0
Howie Askins,101053,0
Petr Jákl ml.,53348,2
Gregory Wilson,78135,0
Andrew van den Houten,61490,2
Morton DaCosta,87521,0
Jon Hess,82033,0
Brian Jett,1072082,0
Matt Zettell,131250,0
Ingmar Bergman,6648,2
Colin Theys,130050,2
Gunther von Fritsch,33414,0
Patrice Leconte,37626,2
Greg A. Sager,1070382,0
John 'Bud' Cardos,97966,0
Elio Quiroga,1036577,0
Edward Steichen,1027003,0
Chris Sivertson,49281,0
